Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Bonus,Bouns,Total_Salary
EMP1465,David,Davis,30.0,Finance-Texas,Active,8/26/2021,51405.46,david.davis@example.com,-4967066702,Average,5140.546,5000,56405.46
EMP1466,Bob,Garcia,25.0,HR-New York,Inactive,11/25/2020,101238.96,bob.garcia@example.com,-3626804084,Average,10123.896,5000,106238.96
EMP1467,Bob,Smith,35.0,Sales-Illinois,Inactive,12/13/2023,52169.52,bob.smith@example.com,-954930595,Excellent,5216.952,5000,57169.52
EMP1470,Bob,Jones,25.0,Finance-Illinois,Pending,9/16/2024,84366.38,bob.jones@example.com,-4138459608,Excellent,8436.638,5000,89366.38
EMP1471,Alice,Garcia,40.0,Cloud Tech-California,Pending,7/4/2023,92015.09,alice.garcia@example.com,-4544901494,Average,9201.509,5000,97015.09
EMP1472,Alice,Williams,30.0,Admin-Nevada,Inactive,6/16/2020,83149.95,alice.williams@example.com,-4277070704,Average,8314.995,5000,88149.95
EMP1473,Grace,Brown,40.0,Finance-Nevada,Inactive,7/5/2020,94930.65,grace.brown@example.com,-7836091497,Good,9493.065,5000,99930.65
EMP1474,Frank,Williams,40.0,HR-New York,Inactive,4/1/2020,68430.72,frank.williams@example.com,-5172444722,Good,6843.072,5000,73430.72
EMP1475,David,Garcia,35.0,Sales-Texas,Active,3/20/2024,98752.97,david.garcia@example.com,-2290310286,Excellent,9875.297,5000,103752.97
EMP1478,Grace,Smith,25.0,Sales-Illinois,Pending,6/27/2024,90003.98,grace.smith@example.com,-8133595615,Average,9000.398,5000,95003.98
EMP1479,Charlie,Brown,25.0,Finance-New York,Active,3/9/2021,106592.25,charlie.brown@example.com,-4205955656,Average,10659.225,5000,111592.25
EMP1480,Grace,Brown,25.0,DevOps-Florida,Active,8/11/2024,93905.83,grace.brown@example.com,-4902504289,Average,9390.583,5000,98905.83
EMP1481,Eva,Miller,35.0,DevOps-Texas,Active,3/5/2022,88945.49,eva.miller@example.com,-1935889535,Good,8894.549,5000,93945.49
EMP1483,Bob,Miller,40.0,Admin-New York,Pending,4/19/2023,90787.4,bob.miller@example.com,-8681809787,Average,9078.74,5000,95787.4
EMP1484,Bob,Jones,25.0,Sales-Texas,Inactive,11/11/2024,87494.34,bob.jones@example.com,-7543943534,Average,8749.434,5000,92494.34
EMP1485,Grace,Miller,35.0,Finance-Nevada,Inactive,3/17/2023,92627.35,grace.miller@example.com,-3751376514,Average,9262.735,5000,97627.35
EMP1486,Eva,Williams,40.0,Admin-Illinois,Pending,10/26/2023,98556.29,eva.williams@example.com,-8815793762,Poor,9855.629,5000,103556.29
EMP1487,Frank,Brown,30.0,Cloud Tech-Nevada,Inactive,7/4/2021,112792.2,frank.brown@example.com,-9283692943,Good,11279.220000000001,5000,117792.2
EMP1488,Eva,Smith,35.0,HR-Florida,Pending,11/3/2023,56875.22,eva.smith@example.com,-5511668296,Poor,5687.522000000001,5000,61875.22
EMP1489,Charlie,Jones,35.0,DevOps-Florida,Inactive,7/5/2021,101015.96,charlie.jones@example.com,-3270216486,Poor,10101.596000000001,5000,106015.96
EMP1490,Bob,Garcia,30.0,Finance-New York,Inactive,2/26/2024,83912.22,bob.garcia@example.com,-1206021287,Average,8391.222,5000,88912.22
EMP1491,Frank,Jones,25.0,Sales-New York,Active,9/29/2021,99669.86,frank.jones@example.com,-6652683414,Average,9966.986,5000,104669.86
EMP1492,Alice,Smith,30.0,Admin-New York,Active,5/25/2021,52314.97,alice.smith@example.com,-5999101575,Excellent,5231.497,5000,57314.97
EMP1493,Frank,Miller,30.0,HR-California,Inactive,10/31/2022,77785.96,frank.miller@example.com,-7647229811,Excellent,7778.596000000001,5000,82785.96
EMP1494,Alice,Jones,30.0,HR-Florida,Pending,7/2/2022,62430.86,alice.jones@example.com,-995765727,Poor,6243.086,5000,67430.86
EMP1495,Frank,Davis,35.0,Admin-California,Pending,8/28/2024,98219.54,frank.davis@example.com,-9413475097,Good,9821.954,5000,103219.54
EMP1496,Grace,Williams,25.0,Admin-Illinois,Active,10/21/2024,65494.58,grace.williams@example.com,-8986456521,Average,6549.4580000000005,5000,70494.58
EMP1497,David,Brown,35.0,DevOps-Florida,Pending,2/11/2020,110524.1,david.brown@example.com,-368499514,Average,11052.410000000002,5000,115524.1
EMP1498,Alice,Smith,40.0,Admin-Nevada,Active,5/16/2023,106060.54,alice.smith@example.com,-4214477323,Poor,10606.054,5000,111060.54
EMP1499,Eva,Brown,35.0,Finance-Florida,Inactive,7/29/2022,67639.91,eva.brown@example.com,-4913421387,Excellent,6763.991000000001,5000,72639.91
EMP1501,Eva,Jones,35.0,DevOps-Texas,Inactive,5/10/2020,73539.86,eva.jones@example.com,-5349678273,Excellent,7353.986000000001,5000,78539.86
EMP1502,Frank,Jones,35.0,HR-Nevada,Pending,8/27/2023,70915.38,frank.jones@example.com,-1176741240,Excellent,7091.5380000000005,5000,75915.38
EMP1503,David,Garcia,25.0,Sales-Florida,Pending,10/16/2021,97652.9,david.garcia@example.com,-5131528546,Excellent,9765.289999999999,5000,102652.9
EMP1504,Heidi,Davis,35.0,HR-Florida,Inactive,3/6/2022,101571.25,heidi.davis@example.com,-8150618537,Excellent,10157.125,5000,106571.25
EMP1505,David,Smith,35.0,DevOps-Nevada,Active,11/6/2023,87424.46,david.smith@example.com,-32963346,Average,8742.446000000002,5000,92424.46
EMP1507,Heidi,Williams,30.0,DevOps-California,Pending,7/13/2024,89132.22,heidi.williams@example.com,-617893205,Excellent,8913.222,5000,94132.22
EMP1508,Frank,Garcia,25.0,Admin-California,Active,3/4/2024,111000.26,frank.garcia@example.com,-4969357823,Good,11100.026,5000,116000.26
EMP1509,Frank,Johnson,35.0,HR-Illinois,Inactive,8/7/2022,109584.97,frank.johnson@example.com,-3477695873,Poor,10958.497000000001,5000,114584.97
EMP1510,Bob,Smith,40.0,Admin-Illinois,Active,11/11/2024,97648.84,bob.smith@example.com,-1314675360,Good,9764.884,5000,102648.84
EMP1511,Grace,Johnson,25.0,Admin-New York,Active,12/2/2021,78643.43,grace.johnson@example.com,-2751562778,Good,7864.343,5000,83643.43
EMP1512,Heidi,Davis,30.0,HR-Nevada,Active,5/14/2024,55656.8,heidi.davis@example.com,-6304483607,Good,5565.68,5000,60656.8
EMP1513,Charlie,Miller,35.0,DevOps-Texas,Active,7/14/2022,69146.95,charlie.miller@example.com,-5456676639,Excellent,6914.695,5000,74146.95
EMP1515,Grace,Williams,40.0,Finance-Florida,Active,3/18/2020,87364.78,grace.williams@example.com,-2831995297,Good,8736.478000000001,5000,92364.78
EMP1516,Alice,Garcia,35.0,Sales-New York,Active,10/17/2023,50288.67,alice.garcia@example.com,-61558107,Excellent,5028.867,5000,55288.67
EMP1517,David,Miller,35.0,HR-New York,Active,2/24/2022,85233.55,david.miller@example.com,-3583286341,Good,8523.355000000001,5000,90233.55
EMP1518,Bob,Garcia,25.0,HR-California,Inactive,1/30/2024,86420.19,bob.garcia@example.com,-5563830007,Good,8642.019,5000,91420.19
EMP1519,Grace,Johnson,30.0,HR-Florida,Inactive,3/16/2024,63189.82,grace.johnson@example.com,-1867024402,Excellent,6318.982,5000,68189.82
EMP1520,Grace,Garcia,25.0,Admin-New York,Pending,9/25/2020,64783.32,grace.garcia@example.com,-3041662410,Average,6478.332,5000,69783.32
EMP1521,Charlie,Davis,25.0,HR-Nevada,Pending,6/10/2024,52615.44,charlie.davis@example.com,-1860089218,Average,5261.544000000001,5000,57615.44
EMP1523,Alice,Davis,25.0,DevOps-Texas,Inactive,6/28/2022,76617.76,alice.davis@example.com,-7314976460,Excellent,7661.776,5000,81617.76
EMP1524,Heidi,Johnson,30.0,Admin-Nevada,Pending,7/14/2023,50651.32,heidi.johnson@example.com,-3684748835,Poor,5065.1320000000005,5000,55651.32
EMP1528,Charlie,Johnson,25.0,Sales-Florida,Active,11/10/2023,115318.7,charlie.johnson@example.com,-6978930745,Excellent,11531.87,5000,120318.7
EMP1529,Alice,Johnson,25.0,DevOps-Texas,Active,9/6/2024,90190.69,alice.johnson@example.com,-4520599603,Poor,9019.069000000001,5000,95190.69
EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,7/23/2020,106922.49,heidi.garcia@example.com,-8811616201,Excellent,10692.249000000002,5000,111922.49
EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2/21/2024,58113.07,eva.smith@example.com,-8123710671,Average,5811.307000000001,5000,63113.07
EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,12/15/2020,73006.26,alice.smith@example.com,-8728660415,Poor,7300.626,5000,78006.26
EMP1534,Eva,Williams,25.0,HR-California,Active,8/21/2020,78054.43,eva.williams@example.com,-4485959223,Poor,7805.442999999999,5000,83054.43
EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,8/21/2023,112028.67,eva.miller@example.com,-8395894772,Excellent,11202.867,5000,117028.67
EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,4/24/2023,83787.24,charlie.garcia@example.com,-5228705621,Good,8378.724,5000,88787.24
EMP1537,Heidi,Davis,30.0,Sales-Florida,Inactive,6/6/2023,52017.14,heidi.davis@example.com,-7104331874,Average,5201.714,5000,57017.14
EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,6/21/2022,53218.06,charlie.jones@example.com,-1097921582,Average,5321.8060000000005,5000,58218.06
EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,4/20/2024,102053.67,frank.johnson@example.com,-5034469458,Average,10205.367,5000,107053.67
EMP1540,David,Davis,35.0,Sales-Illinois,Pending,12/5/2023,93276.73,david.davis@example.com,-6488319212,Average,9327.673,5000,98276.73
EMP1541,David,Johnson,40.0,HR-Nevada,Pending,8/6/2023,76941.36,david.johnson@example.com,-4249128964,Poor,7694.136,5000,81941.36
EMP1542,Alice,Williams,25.0,DevOps-New York,Pending,10/4/2024,82850.23,alice.williams@example.com,-9994973202,Poor,8285.023,5000,87850.23
EMP1543,Charlie,Johnson,25.0,Finance-California,Active,11/8/2021,117910.15,charlie.johnson@example.com,-3192227050,Good,11791.015,5000,122910.15
EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,8/31/2020,118646.95,heidi.garcia@example.com,-3866675484,Average,11864.695,5000,123646.95
EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2/15/2023,88436.92,alice.jones@example.com,-8193242686,Excellent,8843.692000000001,5000,93436.92
EMP1548,Alice,Johnson,30.0,Finance-California,Pending,4/20/2024,93383.06,alice.johnson@example.com,-5639836519,Average,9338.306,5000,98383.06
EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,3/30/2021,50153.79,frank.davis@example.com,-3758309450,Good,5015.379000000001,5000,55153.79
EMP1551,Charlie,Brown,40.0,Cloud Tech-California,Pending,2/5/2021,63128.04,charlie.brown@example.com,-440907976,Poor,6312.804,5000,68128.04000000001
EMP1552,Grace,Jones,30.0,Finance-New York,Pending,11/23/2021,57543.6,grace.jones@example.com,-2781050921,Good,5754.360000000001,5000,62543.6
EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,10/29/2022,59424.52,bob.brown@example.com,-2161070517,Good,5942.452,5000,64424.52
EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,5/14/2023,92431.25,charlie.garcia@example.com,-660138240,Average,9243.125,5000,97431.25
EMP1556,Grace,Garcia,40.0,Sales-Nevada,Active,7/14/2021,77850.9,grace.garcia@example.com,-2704938619,Average,7785.09,5000,82850.9
EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,5/18/2023,99001.0,eva.miller@example.com,-4485157918,Good,9900.1,5000,104001.0
EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,8/24/2023,118262.56,eva.miller@example.com,-2035713431,Average,11826.256000000001,5000,123262.56
EMP1560,Frank,Brown,25.0,HR-Illinois,Inactive,4/8/2023,89944.67,frank.brown@example.com,-4064242955,Poor,8994.467,5000,94944.67
EMP1562,Alice,Davis,25.0,Admin-California,Active,8/9/2021,97837.32,alice.davis@example.com,-7595587208,Excellent,9783.732000000002,5000,102837.32
EMP1563,Alice,Davis,35.0,Admin-Illinois,Active,1/4/2022,106981.84,alice.davis@example.com,-6289365434,Poor,10698.184000000001,5000,111981.84
EMP1565,Alice,Johnson,40.0,Finance-Florida,Pending,10/2/2021,117608.32,alice.johnson@example.com,-182727954,Good,11760.832000000002,5000,122608.32
EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,7/21/2023,99324.03,eva.johnson@example.com,-9690515025,Excellent,9932.403,5000,104324.03
EMP1567,David,Garcia,30.0,HR-Florida,Active,10/30/2023,55212.83,david.garcia@example.com,-7551254277,Excellent,5521.283,5000,60212.83
EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2/13/2023,68496.77,bob.davis@example.com,-2079799666,Average,6849.677000000001,5000,73496.77
EMP1569,Eva,Davis,25.0,HR-Florida,Pending,11/13/2020,52795.84,eva.davis@example.com,-3459576402,Poor,5279.584,5000,57795.84
EMP1572,Grace,Smith,25.0,HR-New York,Active,9/20/2023,73231.85,grace.smith@example.com,-142576269,Poor,7323.185000000001,5000,78231.85
EMP1574,Bob,Davis,35.0,Finance-New York,Pending,6/10/2023,114302.51,bob.davis@example.com,-1328507250,Poor,11430.251,5000,119302.51
EMP1575,Alice,Miller,35.0,Finance-Texas,Inactive,6/9/2021,87816.61,alice.miller@example.com,-7863767315,Poor,8781.661,5000,92816.61
EMP1578,Bob,Johnson,30.0,DevOps-Nevada,Active,11/6/2024,97978.36,bob.johnson@example.com,-5580996131,Poor,9797.836000000001,5000,102978.36
EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,3/18/2020,56126.46,charlie.miller@example.com,-6244670461,Poor,5612.646000000001,5000,61126.46
EMP1585,Heidi,Davis,30.0,Sales-New York,Active,3/9/2024,77369.48,heidi.davis@example.com,-2059438975,Average,7736.948,5000,82369.48
EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,8/19/2023,76119.14,eva.miller@example.com,-740177508,Good,7611.914000000001,5000,81119.14
EMP1587,Charlie,Williams,25.0,Cloud Tech-Texas,Pending,5/6/2023,77585.72,charlie.williams@example.com,-5465408423,Excellent,7758.572,5000,82585.72
EMP1588,Bob,Brown,35.0,Admin-Nevada,Pending,1/26/2024,74069.62,bob.brown@example.com,-5607540914,Good,7406.9619999999995,5000,79069.62
EMP1589,Charlie,Jones,30.0,Admin-New York,Pending,9/5/2024,67691.92,charlie.jones@example.com,-863218121,Average,6769.192,5000,72691.92
EMP1591,Bob,Garcia,30.0,DevOps-Illinois,Inactive,11/8/2021,74999.69,bob.garcia@example.com,-155029167,Good,7499.969000000001,5000,79999.69
EMP1592,David,Jones,25.0,HR-Illinois,Active,1/31/2021,72245.02,david.jones@example.com,-1546602415,Poor,7224.502,5000,77245.02
EMP1594,Charlie,Brown,25.0,HR-New York,Active,12/29/2023,101787.14,charlie.brown@example.com,-5973642479,Good,10178.714,5000,106787.14
EMP1595,Frank,Brown,30.0,DevOps-Nevada,Inactive,12/2/2024,83596.78,frank.brown@example.com,-9624406305,Average,8359.678,5000,88596.78
EMP1596,Eva,Jones,40.0,Sales-Texas,Active,8/15/2023,92463.94,eva.jones@example.com,-2447951329,Average,9246.394,5000,97463.94
EMP1600,Grace,Jones,30.0,Sales-Nevada,Inactive,10/1/2020,82529.08,grace.jones@example.com,-917851384,Excellent,8252.908000000001,5000,87529.08
EMP1601,Grace,Garcia,35.0,Sales-Texas,Pending,5/4/2021,109358.73,grace.garcia@example.com,-4457702991,Good,10935.873,5000,114358.73
EMP1603,Charlie,Miller,40.0,HR-Texas,Active,4/8/2024,84134.95,charlie.miller@example.com,-6826911632,Poor,8413.495,5000,89134.95
EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,11/26/2022,113540.83,frank.davis@example.com,-1942268652,Good,11354.083,5000,118540.83
EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,10/25/2021,57225.75,heidi.williams@example.com,-6945515887,Average,5722.575000000001,5000,62225.75
EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,12/22/2020,76366.17,eva.davis@example.com,-6367747225,Excellent,7636.617,5000,81366.17
EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,10/24/2022,111742.4,frank.brown@example.com,-6630932997,Average,11174.24,5000,116742.4
EMP1609,David,Garcia,25.0,Sales-Nevada,Inactive,3/9/2021,60516.83,david.garcia@example.com,-1996059328,Good,6051.683000000001,5000,65516.83
EMP1610,Bob,Jones,30.0,Finance-California,Pending,8/20/2020,83706.17,bob.jones@example.com,-7150968831,Average,8370.617,5000,88706.17
EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,12/29/2024,90058.85,charlie.brown@example.com,-397739731,Poor,9005.885,5000,95058.85
EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2/28/2023,94633.59,eva.johnson@example.com,-7819523709,Average,9463.359,5000,99633.59
EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,8/23/2022,110711.17,eva.miller@example.com,-687616480,Excellent,11071.117,5000,115711.17
EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,4/15/2021,76474.79,frank.smith@example.com,-6876112490,Excellent,7647.478999999999,5000,81474.79
EMP1617,Alice,Garcia,30.0,Sales-Illinois,Pending,5/9/2022,107855.99,alice.garcia@example.com,-2565237340,Excellent,10785.599000000002,5000,112855.99
EMP1618,Charlie,Davis,40.0,Sales-Illinois,Active,12/2/2024,104870.78,charlie.davis@example.com,-5177345474,Excellent,10487.078000000001,5000,109870.78
EMP1621,Heidi,Johnson,40.0,HR-Illinois,Pending,4/8/2024,108603.34,heidi.johnson@example.com,-7742229463,Excellent,10860.334,5000,113603.34
EMP1622,Grace,Davis,30.0,HR-Florida,Active,10/25/2024,55867.23,grace.davis@example.com,-3039429044,Excellent,5586.723000000001,5000,60867.23
EMP1623,Grace,Johnson,35.0,Admin-Texas,Pending,3/2/2024,105259.57,grace.johnson@example.com,-8867925297,Good,10525.957000000002,5000,110259.57
EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,4/13/2023,67754.29,frank.johnson@example.com,-6015343323,Average,6775.429,5000,72754.29
EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,9/17/2022,67764.44,heidi.miller@example.com,-3506158147,Poor,6776.444,5000,72764.44
EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,8/31/2020,102346.99,frank.davis@example.com,-8810798333,Excellent,10234.699,5000,107346.99
EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,5/28/2024,73690.65,charlie.davis@example.com,-2337209483,Good,7369.065,5000,78690.65
EMP1630,Alice,Smith,30.0,Finance-Nevada,Active,7/5/2024,56376.2,alice.smith@example.com,-1312840332,Average,5637.62,5000,61376.2
EMP1631,Grace,Brown,25.0,Cloud Tech-California,Active,1/29/2022,55602.78,grace.brown@example.com,-9977180512,Good,5560.278,5000,60602.78
EMP1632,Grace,Jones,40.0,Sales-Nevada,Pending,8/9/2021,99812.41,grace.jones@example.com,-7171731892,Good,9981.241000000002,5000,104812.41
EMP1633,Charlie,Smith,40.0,Finance-Texas,Active,10/7/2024,95981.9,charlie.smith@example.com,-9749096172,Average,9598.19,5000,100981.9
EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,11/22/2022,98891.48,eva.johnson@example.com,-9970469471,Good,9889.148000000001,5000,103891.48
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,11/18/2020,56079.0,alice.johnson@example.com,-5878444834,Average,5607.900000000001,5000,61079.0
EMP1637,Bob,Davis,25.0,Sales-California,Pending,8/26/2024,89137.97,bob.davis@example.com,-8772216416,Average,8913.797,5000,94137.97
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,7/20/2022,115079.97,frank.johnson@example.com,-5823133483,Excellent,11507.997000000001,5000,120079.97
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2/18/2023,55067.02,eva.garcia@example.com,-5871493924,Poor,5506.702,5000,60067.02
EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,8/1/2022,112756.67,heidi.miller@example.com,-9643474523,Average,11275.667000000001,5000,117756.67
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,7/21/2023,105205.92,heidi.garcia@example.com,-5557469659,Poor,10520.592,5000,110205.92
EMP1643,David,Smith,35.0,Finance-California,Pending,1/2/2023,50680.62,david.smith@example.com,-6065274032,Average,5068.062000000001,5000,55680.62
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,3/13/2024,107475.23,david.garcia@example.com,-4450566587,Average,10747.523000000001,5000,112475.23
EMP1645,Charlie,Jones,40.0,HR-California,Active,3/20/2023,68835.3,charlie.jones@example.com,-3398741131,Good,6883.530000000001,5000,73835.3
EMP1646,David,Jones,40.0,DevOps-New York,Active,2/15/2024,66943.96,david.jones@example.com,-5797067348,Poor,6694.396000000001,5000,71943.96
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,11/15/2020,104525.69,david.smith@example.com,-9601054856,Excellent,10452.569000000001,5000,109525.69
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,3/27/2020,109360.74,bob.garcia@example.com,-4172156228,Average,10936.074,5000,114360.74
EMP1649,Frank,Jones,40.0,Sales-California,Inactive,1/9/2021,118907.63,frank.jones@example.com,-4938173597,Poor,11890.763,5000,123907.63
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,4/20/2020,86801.48,eva.davis@example.com,-4884021556,Good,8680.148,5000,91801.48
EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,10/12/2023,64752.67,heidi.davis@example.com,-4902166669,Poor,6475.267,5000,69752.67
EMP1653,Frank,Jones,35.0,Sales-California,Active,1/28/2023,68399.43,frank.jones@example.com,-8085096084,Excellent,6839.942999999999,5000,73399.43
EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,3/7/2021,79336.51,frank.miller@example.com,-8749511917,Excellent,7933.651,5000,84336.51
EMP1655,Frank,Jones,40.0,HR-Florida,Active,3/16/2023,59179.74,frank.jones@example.com,-1828197930,Excellent,5917.974,5000,64179.74
EMP1656,David,Davis,25.0,DevOps-California,Active,2/11/2023,80255.31,david.davis@example.com,-6477251294,Average,8025.531,5000,85255.31
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,5/13/2022,84971.85,charlie.williams@example.com,-7860694095,Average,8497.185000000001,5000,89971.85
EMP1658,Frank,Brown,40.0,HR-California,Pending,10/24/2024,89748.42,frank.brown@example.com,-35624394,Good,8974.842,5000,94748.42
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,9/14/2024,94090.35,charlie.johnson@example.com,-8739592322,Good,9409.035000000002,5000,99090.35
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2/15/2023,115229.12,frank.garcia@example.com,-4210890284,Poor,11522.912,5000,120229.12
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,5/25/2023,63927.07,alice.williams@example.com,-1553334263,Good,6392.707,5000,68927.07
EMP1662,Charlie,Jones,35.0,HR-California,Pending,11/11/2022,84124.56,charlie.jones@example.com,-3350271606,Excellent,8412.456,5000,89124.56
EMP1663,Bob,Miller,40.0,Sales-California,Inactive,7/17/2023,116961.61,bob.miller@example.com,-3607763368,Excellent,11696.161,5000,121961.61
EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,4/8/2022,109423.05,frank.smith@example.com,-1128981230,Average,10942.305,5000,114423.05
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,8/30/2023,70394.94,charlie.jones@example.com,-7955633184,Excellent,7039.494000000001,5000,75394.94
EMP1666,Grace,Miller,35.0,Finance-California,Pending,4/17/2023,86465.5,grace.miller@example.com,-7481700665,Poor,8646.550000000001,5000,91465.5
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,4/25/2021,96341.58,charlie.brown@example.com,-1554164315,Excellent,9634.158000000001,5000,101341.58
EMP1668,Bob,Jones,30.0,Admin-Florida,Active,7/14/2020,54465.47,bob.jones@example.com,-7045023289,Excellent,5446.5470000000005,5000,59465.47
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,7/31/2020,68371.66,alice.davis@example.com,-2822700933,Poor,6837.166000000001,5000,73371.66
EMP1670,Grace,Smith,35.0,Admin-New York,Pending,8/4/2021,81021.23,grace.smith@example.com,-5962622821,Good,8102.123,5000,86021.23
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,10/28/2024,114069.07,charlie.miller@example.com,-5120734653,Good,11406.907000000001,5000,119069.07
EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,7/6/2024,56268.78,eva.brown@example.com,-3161177686,Excellent,5626.878000000001,5000,61268.78
EMP1675,Grace,Jones,35.0,Admin-California,Active,1/1/2020,86632.14,grace.jones@example.com,-2904774257,Poor,8663.214,5000,91632.14
EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,1/18/2020,98143.9,charlie.brown@example.com,-5917793237,Excellent,9814.39,5000,103143.9
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.johnson@example.com,-3424579888,Excellent,6749.273,5000,72492.73
EMP1679,Grace,Johnson,40.0,Admin-California,Active,5/14/2022,93772.61,grace.johnson@example.com,-4256529059,Poor,9377.261,5000,98772.61
EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,7/14/2024,68817.54,eva.garcia@example.com,-3202032649,Excellent,6881.754,5000,73817.54
EMP1681,Bob,Jones,30.0,Admin-California,Active,7/28/2023,81874.01,bob.jones@example.com,-9775396736,Good,8187.401,5000,86874.01
EMP1682,Heidi,Davis,30.0,HR-Texas,Active,4/11/2020,117880.14,heidi.davis@example.com,-9487148551,Average,11788.014000000001,5000,122880.14
EMP1683,Bob,Brown,35.0,HR-New York,Pending,6/16/2022,100897.49,bob.brown@example.com,-4578715840,Average,10089.749000000002,5000,105897.49
EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,5/10/2022,71810.37,charlie.smith@example.com,-5608213710,Average,7181.037,5000,76810.37
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,6/13/2020,109048.24,frank.miller@example.com,-8425476817,Poor,10904.824,5000,114048.24
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,8/20/2022,62712.26,alice.miller@example.com,-2683230357,Average,6271.226000000001,5000,67712.26000000001
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,5/24/2021,76935.85,eva.jones@example.com,-9298808582,Good,7693.585000000001,5000,81935.85
EMP1688,David,Davis,25.0,Admin-Florida,Pending,4/27/2024,56577.22,david.davis@example.com,-8252129327,Poor,5657.722000000001,5000,61577.22
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,10/23/2021,61102.8,david.johnson@example.com,-9634064685,Good,6110.280000000001,5000,66102.8
EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2/10/2021,75229.87,bob.johnson@example.com,-7752401483,Excellent,7522.987,5000,80229.87
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,10/26/2021,51054.74,david.miller@example.com,-3991062271,Excellent,5105.474,5000,56054.74
EMP1692,Bob,Jones,40.0,Admin-Texas,Active,4/5/2023,104843.27,bob.jones@example.com,-3626693350,Excellent,10484.327000000001,5000,109843.27
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,10/20/2022,56398.11,charlie.brown@example.com,-3426192371,Excellent,5639.811000000001,5000,61398.11
EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,12/7/2023,87544.73,alice.johnson@example.com,-4501848196,Good,8754.473,5000,92544.73
